2.00570585804e-08  	  6.0268326136e-08  
2.07779255948e-08  	  6.0268326136e-08  
2.15666275546e-08  	  6.0268326136e-08  
2.23511733366e-08  	  6.0268326136e-08  
2.26989384553e-08  	  6.0268326136e-08  
2.30775360356e-08  	  6.0268326136e-08  
2.3915358806e-08  	  6.0268326136e-08  
2.4474102892e-08  	  6.0268326136e-08  
2.51551417477e-08  	  6.0268326136e-08  
2.58389859e-08  	  6.0268326136e-08  
2.6250952467e-08  	  6.0268326136e-08  
2.70915120349e-08  	  6.0268326136e-08  
2.77160002651e-08  	  6.0268326136e-08  
2.84878543334e-08  	  6.0268326136e-08  
2.95547739668e-08  	  6.0268326136e-08  
3.01937587673e-08  	  6.0268326136e-08  
3.08358247416e-08  	  6.0268326136e-08  
3.17731544709e-08  	  6.0268326136e-08  
3.28365434679e-08  	  6.0268326136e-08  
3.39605809144e-08  	  6.0268326136e-08  
3.50635441908e-08  	  6.0268326136e-08  
3.57774943608e-08  	  6.0268326136e-08  
3.68387913671e-08  	  6.0268326136e-08  
3.77041743787e-08  	  6.0268326136e-08  
3.8864261839e-08  	  6.0268326136e-08  
4.01376665097e-08  	  6.0268326136e-08  
4.09292977305e-08  	  6.0268326136e-08  
4.20960753313e-08  	  6.0268326136e-08  
4.34998504703e-08  	  6.0268326136e-08  
4.47314387216e-08  	  6.0268326136e-08  
4.61265011933e-08  	  6.0268326136e-08  
4.7739678597e-08  	  6.0268326136e-08  
4.96368369434e-08  	  6.0268326136e-08  
5.07932465217e-08  	  6.0268326136e-08  
5.18583525341e-08  	  6.0268326136e-08  
5.30230148696e-08  	  6.0268326136e-08  
5.4455868388e-08  	  6.0268326136e-08  
5.60131506434e-08  	  6.0268326136e-08  
5.75427667568e-08  	  6.0268326136e-08  
5.87090014382e-08  	  6.0268326136e-08  
6.06724302403e-08  	  6.0268326136e-08  
6.28317085546e-08  	  6.0268326136e-08  
6.50363798975e-08  	  6.0268326136e-08  
6.67206955022e-08  	  6.0268326136e-08  
6.81593676378e-08  	  5567949.74677  
6.9827676534e-08  	  7779576229.12  
7.2248351042e-08  	  98209719094.6  
7.43966922957e-08  	  753852085019.0  
7.59793454058e-08  	  3.47358608768e+12  
7.74140265412e-08  	  1.75935520815e+13  
7.99170111017e-08  	  1.73357988919e+14  
8.27817815135e-08  	  1.31628257861e+15  
8.4814019401e-08  	  6.91455569781e+15  
8.68493372857e-08  	  3.44038709288e+16  
8.94984966567e-08  	  1.54975903321e+17  
9.10932951605e-08  	  5.10644761096e+30  
9.26693872149e-08  	  1.1691198471e+32  
9.4693776079e-08  	  2.29822981276e+32  
9.61993857387e-08  	  4.09145766292e+32  
9.87467089763e-08  	  7.2975930042e+32  
1.00498051926e-07  	  1.3117922916e+33  
1.02853190903e-07  	  2.02475770725e+33  
1.04800044135e-07  	  3.90127433285e+33  
1.07342854175e-07  	  7.29428170537e+33  
1.10756061668e-07  	  3.44063357361e+34  
1.1388637345e-07  	  1.07352853412e+35  
1.17995549986e-07  	  1.7366065786e+35  
1.20389785878e-07  	  1.08617946391e+35  
1.23204193039e-07  	  3.04817978064e+35  
1.25952280955e-07  	  9.69181671473e+35  
1.28973293729e-07  	  2.10750828553e+36  
1.3244044164e-07  	  3.94449690278e+36  
1.35367040527e-07  	  6.34220256154e+36  
1.3822090953e-07  	  9.09114836129e+36  
1.41231437178e-07  	  1.36739383946e+37  
1.45059270942e-07  	  2.19073571561e+37  
1.48769233337e-07  	  3.54298583349e+37  
1.52706219112e-07  	  6.48333982921e+37  
1.55733302927e-07  	  1.12625403447e+38  
1.58772923304e-07  	  2.64972483331e+38  
1.61958012111e-07  	  3.85627924998e+38  
1.64448154247e-07  	  6.17171615019e+38  
1.68703500169e-07  	  2.91242929313e+39  
1.73752573339e-07  	  8.41170808493e+39  
1.78526935109e-07  	  1.51046078163e+40  
1.83608235939e-07  	  2.14987082317e+40  
1.8935592224e-07  	  3.32019644519e+40  
1.98291862558e-07  	  5.42970960977e+40  
2.02986944957e-07  	  6.46311966345e+40  
2.06601928364e-07  	  1.02369528045e+41  
2.10548631953e-07  	  1.63444322403e+41  
2.15290769094e-07  	  1.72131136996e+41  
2.19467642478e-07  	  1.99179169263e+41  
2.23879040608e-07  	  2.21081546201e+41  
2.27572272895e-07  	  2.05304182163e+41  
2.3136639105e-07  	  2.13231451343e+41  
2.36169083673e-07  	  1.46372358791e+41  
2.40697007389e-07  	  1.45333601024e+41  
2.44810447152e-07  	  2.95574941124e+41  
2.50186867472e-07  	  1.70976690158e+41  
2.55956265677e-07  	  2.90624727775e+41  
2.61810236671e-07  	  3.92360017773e+41  
2.68063105521e-07  	  7.7170847847e+41  
