2.00570585804e-08  	  3.37137289441e+37  
2.07779255948e-08  	  7.12770683046e+38  
2.15666275546e-08  	  3.26944479302e+39  
2.23511733366e-08  	  2.03969263362e+39  
2.26989384553e-08  	  1.48804069305e+39  
2.30775360356e-08  	  2.79910975865e+39  
2.3915358806e-08  	  8.31609584566e+39  
2.4474102892e-08  	  4.11802783883e+39  
2.51551417477e-08  	  2.15249363959e+40  
2.58389859e-08  	  5.47359295783e+40  
2.6250952467e-08  	  1.85481361396e+41  
2.70915120349e-08  	  2.79812123247e+41  
2.77160002651e-08  	  1.50802330743e+41  
2.84878543334e-08  	  1.03230467122e+41  
2.95547739668e-08  	  1.40125055893e+41  
3.01937587673e-08  	  1.28433025055e+41  
3.08358247416e-08  	  3.62120043888e+41  
3.17731544709e-08  	  1.00814248301e+42  
3.28365434679e-08  	  4.60585818095e+41  
3.39605809144e-08  	  2.65444557838e+41  
3.50635441908e-08  	  2.85529136312e+41  
3.57774943608e-08  	  6.25013213897e+41  
3.68387913671e-08  	  2.04027640807e+42  
3.77041743787e-08  	  1.86177410999e+42  
3.8864261839e-08  	  1.19033198354e+42  
4.01376665097e-08  	  2.35436824031e+42  
4.09292977305e-08  	  3.57843175728e+42  
4.20960753313e-08  	  2.34071383311e+42  
4.34998504703e-08  	  1.18979316821e+42  
4.47314387216e-08  	  2.20141717097e+42  
4.61265011933e-08  	  3.48238843492e+42  
4.7739678597e-08  	  3.7401151411e+42  
4.96368369434e-08  	  5.77634077499e+42  
5.07932465217e-08  	  5.85681942155e+42  
5.18583525341e-08  	  7.62634799769e+42  
5.30230148696e-08  	  4.60325956974e+42  
5.4455868388e-08  	  9.34333000712e+41  
5.60131506434e-08  	  5.70716879487e+42  
5.75427667568e-08  	  6.35688075509e+42  
5.87090014382e-08  	  8.98691044772e+42  
6.06724302403e-08  	  5.92893271417e+42  
6.28317085546e-08  	  3.06172129388e+42  
6.50363798975e-08  	  4.81869522697e+42  
6.67206955022e-08  	  4.48826082623e+42  
6.81593676378e-08  	  6.08146474498e+42  
6.9827676534e-08  	  4.50638800543e+42  
7.2248351042e-08  	  6.62321993689e+42  
7.43966922957e-08  	  5.66861342949e+42  
7.59793454058e-08  	  3.81032855699e+42  
7.74140265412e-08  	  2.89821297021e+42  
7.99170111017e-08  	  4.9598016655e+42  
8.27817815135e-08  	  4.69726092347e+42  
8.4814019401e-08  	  4.2588532903e+42  
8.68493372857e-08  	  4.85360945959e+42  
8.94984966567e-08  	  5.03238593144e+42  
9.10932951605e-08  	  4.71746842126e+42  
9.26693872149e-08  	  9.32516229587e+42  
9.4693776079e-08  	  1.52472163104e+43  
9.61993857387e-08  	  1.12333906727e+43  
9.87467089763e-08  	  8.2518585851e+42  
1.00498051926e-07  	  1.04200771616e+43  
1.02853190903e-07  	  1.02388689136e+43  
1.04800044135e-07  	  1.23841166511e+43  
1.07342854175e-07  	  1.06282582065e+43  
1.10756061668e-07  	  1.08742461566e+43  
1.1388637345e-07  	  1.06655580126e+43  
1.17995549986e-07  	  9.32759564719e+42  
1.20389785878e-07  	  7.42432991107e+42  
1.23204193039e-07  	  8.36513803521e+42  
1.25952280955e-07  	  9.63201581155e+42  
1.28973293729e-07  	  9.48544263646e+42  
1.3244044164e-07  	  9.27423858113e+42  
1.35367040527e-07  	  9.08707454908e+42  
1.3822090953e-07  	  8.20215446183e+42  
1.41231437178e-07  	  7.59832335731e+42  
1.45059270942e-07  	  7.64386272538e+42  
1.48769233337e-07  	  7.16403476154e+42  
1.52706219112e-07  	  6.23666176409e+42  
1.55733302927e-07  	  5.75463372963e+42  
1.58772923304e-07  	  6.04559391995e+42  
1.61958012111e-07  	  5.84129404848e+42  
1.64448154247e-07  	  5.75585858925e+42  
1.68703500169e-07  	  5.61235497762e+42  
1.73752573339e-07  	  5.22775239919e+42  
1.78526935109e-07  	  5.09924466565e+42  
1.83608235939e-07  	  4.62957711923e+42  
1.8935592224e-07  	  4.30258219532e+42  
1.98291862558e-07  	  4.1750495186e+42  
2.02986944957e-07  	  3.98604639541e+42  
2.06601928364e-07  	  3.90311908608e+42  
2.10548631953e-07  	  3.85146191515e+42  
2.15290769094e-07  	  3.67025793105e+42  
2.19467642478e-07  	  3.55899349534e+42  
2.23879040608e-07  	  3.34539784986e+42  
2.27572272895e-07  	  3.25291821169e+42  
2.3136639105e-07  	  2.92356183827e+42  
2.36169083673e-07  	  2.71772010532e+42  
2.40697007389e-07  	  2.60832984387e+42  
2.44810447152e-07  	  2.75097541357e+42  
2.50186867472e-07  	  2.49391147108e+42  
2.55956265677e-07  	  2.50264717418e+42  
2.61810236671e-07  	  2.54148939952e+42  
2.68063105521e-07  	  2.80919086621e+42  
2.75485409086e-07  	  2.42099569585e+42  
2.80923422044e-07  	  2.29164914425e+42  
2.87730906972e-07  	  2.64390033639e+42  
2.93598420877e-07  	  2.98738165572e+42  
2.98609175101e-07  	  2.9420223548e+42  
3.03848659165e-07  	  3.01285426531e+42  
3.09732221791e-07  	  3.10793931954e+42  
3.1451330546e-07  	  3.08632888897e+42  
3.19817524828e-07  	  2.97195721064e+42  
3.27448081376e-07  	  3.35419830808e+42  
3.33666297846e-07  	  3.28660339055e+42  
3.39605268846e-07  	  3.02919377882e+42  
3.44795956777e-07  	  3.17877323835e+42  
3.49810389179e-07  	  3.39334371089e+42  
3.57522372953e-07  	  3.18920441809e+42  
3.65227976191e-07  	  3.4635483663e+42  
3.70810194688e-07  	  3.33876998676e+42  
3.76440526555e-07  	  3.70584748419e+42  
3.82548451105e-07  	  3.82408747999e+42  
3.90054995981e-07  	  3.97616239491e+42  
3.97607740533e-07  	  4.31831196297e+42  
4.04150241432e-07  	  5.61883887361e+42  
4.11851080614e-07  	  5.53528807336e+42  
4.20602170546e-07  	  5.59355859852e+42  
4.30160164222e-07  	  5.1601094341e+42  
4.37994746734e-07  	  5.74392174435e+42  
4.4827200034e-07  	  6.47121877542e+42  
4.56328677199e-07  	  6.68924239355e+42  
4.63733084849e-07  	  6.75043224911e+42  
4.70561038594e-07  	  6.75402145063e+42  
4.77623151681e-07  	  6.88105551582e+42  
