2.00570585804e-08  	  1.37673628776e+38  
2.07779255948e-08  	  2.70564044309e+39  
2.15666275546e-08  	  1.16438649737e+40  
2.23511733366e-08  	  7.75504843087e+39  
2.26989384553e-08  	  5.7613917694e+39  
2.30775360356e-08  	  1.07919344687e+40  
2.3915358806e-08  	  3.12402944776e+40  
2.4474102892e-08  	  1.59308636998e+40  
2.51551417477e-08  	  8.64383161999e+40  
2.58389859e-08  	  2.17460299481e+41  
2.6250952467e-08  	  7.48989643212e+41  
2.70915120349e-08  	  1.19276219427e+42  
2.77160002651e-08  	  8.31363360499e+41  
2.84878543334e-08  	  4.26505345631e+41  
2.95547739668e-08  	  5.35358524536e+41  
3.01937587673e-08  	  4.62478791892e+41  
3.08358247416e-08  	  1.35581187397e+42  
3.17731544709e-08  	  3.91605276413e+42  
3.28365434679e-08  	  3.25315505632e+42  
3.39605809144e-08  	  4.20091984475e+42  
3.50635441908e-08  	  4.28512548794e+42  
3.57774943608e-08  	  2.733258056e+42  
3.68387913671e-08  	  7.23687555166e+42  
3.77041743787e-08  	  6.3396637472e+42  
3.8864261839e-08  	  4.1636319168e+42  
4.01376665097e-08  	  8.21393535789e+42  
4.09292977305e-08  	  1.23014579035e+43  
4.20960753313e-08  	  8.58048182747e+42  
4.34998504703e-08  	  6.4327358571e+42  
4.47314387216e-08  	  1.1690496574e+43  
4.61265011933e-08  	  1.8153237159e+43  
4.7739678597e-08  	  1.76127226938e+43  
4.96368369434e-08  	  2.32834328143e+43  
5.07932465217e-08  	  2.37729511442e+43  
5.18583525341e-08  	  2.95877296621e+43  
5.30230148696e-08  	  1.87622910957e+43  
5.4455868388e-08  	  5.45829920735e+42  
5.60131506434e-08  	  2.47723922055e+43  
5.75427667568e-08  	  2.71577616337e+43  
5.87090014382e-08  	  3.57947399182e+43  
6.06724302403e-08  	  2.68622275021e+43  
6.28317085546e-08  	  1.98931678949e+43  
6.50363798975e-08  	  2.54366525266e+43  
6.67206955022e-08  	  2.11658042263e+43  
6.81593676378e-08  	  2.6256909093e+43  
6.9827676534e-08  	  2.65997647201e+43  
7.2248351042e-08  	  3.36337450855e+43  
7.43966922957e-08  	  2.89270052405e+43  
7.59793454058e-08  	  2.7572595085e+43  
7.74140265412e-08  	  2.34992467636e+43  
7.99170111017e-08  	  2.63914257727e+43  
8.27817815135e-08  	  2.93842915337e+43  
8.4814019401e-08  	  2.3968420717e+43  
8.68493372857e-08  	  3.446770811e+43  
8.94984966567e-08  	  3.92707003232e+43  
9.10932951605e-08  	  5.31209826596e+43  
9.26693872149e-08  	  9.2277853619e+43  
9.4693776079e-08  	  1.1249354882e+44  
9.61993857387e-08  	  1.05416784753e+44  
9.87467089763e-08  	  7.08734966782e+43  
1.00498051926e-07  	  1.15133594425e+44  
1.02853190903e-07  	  1.06799957062e+44  
1.04800044135e-07  	  1.38450579802e+44  
1.07342854175e-07  	  1.21296118188e+44  
1.10756061668e-07  	  1.12928279374e+44  
1.1388637345e-07  	  1.12148405356e+44  
1.17995549986e-07  	  9.352889276e+43  
1.20389785878e-07  	  8.30786598449e+43  
1.23204193039e-07  	  9.62135821923e+43  
1.25952280955e-07  	  1.0509189298e+44  
1.28973293729e-07  	  1.04199442425e+44  
1.3244044164e-07  	  1.02004173159e+44  
1.35367040527e-07  	  1.0114171787e+44  
1.3822090953e-07  	  8.83440906097e+43  
1.41231437178e-07  	  8.39937707179e+43  
1.45059270942e-07  	  8.43158526723e+43  
1.48769233337e-07  	  7.98357201153e+43  
1.52706219112e-07  	  6.42367082273e+43  
