CATAID	Z	nQ	SURVEY_CODE	Z_TONRY	fluxscale	zmax_19p4	zmax_19p8	zmax_17p88	nbands	logmstar	dellogmstar	logmoverl_i	dellogmoverl_i	logage	dellogage	logtau	dellogtau	metal	delmetal	extBV	delextBV	logLWage	dellogLWage	gminusi	delgminusi	uminusr	deluminusr	gminusi_stars	uminusr_stars	C_logM_ur	C_logM_gi	C_logM_eBV	fitphot_u	delfitphot_u	absmag_u	delabsmag_u	absmag_u_stars	fitphot_g	delfitphot_g	absmag_g	delabsmag_g	absmag_g_stars	fitphot_r	delfitphot_r	absmag_r	delabsmag_r	absmag_r_stars	fitphot_i	delfitphot_i	absmag_i	delabsmag_i	absmag_i_stars	fitphot_z	delfitphot_z	absmag_z	delabsmag_z	absmag_z_stars
6802	0.0505400002002716	4	5	0.0518138036131859	0.969884427097121	0.0721016349827084	0.0855118455352105	0.0367437889310717	5	9.12851042187451	0.134518460139783	1.70443138463094	0.145692373255929	9.71615145134663	0.257658495722723	9.80810415900575	0.164774467951161	0.0330536359133739	0.015959733191323	0.14412448236451	0.104066455932026	9.09045374023389	0.37995304332013	0.768420558682761	0.0452951858120273	1.38601171651545	0.0723768645909304	0.487342681674777	1.02521046808102	0.311496317612846	0.3575924640492	-0.876527378959415	20.0784446032447	0.0556829579772532	-16.8065284650229	0.0470637894171097	-17.908657846769	19.1352492932384	0.0214009683425293	-17.7336611535992	0.0184795585110092	-18.5528732548661	18.6515814020898	0.0165357431920441	-18.1912828065272	0.0163155806575196	-18.774967913563	18.3512695365845	0.0161140879206335	-18.5021288089647	0.020356275542261	-18.9510382574183	18.0670063240782	0.0389139083136609	-18.7739405447805	0.0474583804616953	-19.1213481923479
6806	0.33118999004364	4	5	0.332804143428802	1.0397255782559	0.440485805270512	0.493576861517718	0.260755593102459	5	11.0503601714543	0.131280695720394	1.71930527052794	0.125284442762571	9.51886148869561	0.321533506403249	9.75098377359106	0.206455743791974	0.020266549150793	0.0160586267094467	0.325053917405367	0.127466064778591	8.87821719335423	0.419640567521128	0.958256126718093	0.090684674425241	1.69448645278909	0.0588793687528879	0.323002353743959	0.882127046262031	0.477536991631029	0.259824273828796	-0.526976743372324	20.3973119658966	0.067063209967495	-21.2047458024787	0.0298540601014051	-23.4703156014908	19.6629684774403	0.0284906133063246	-22.3216853647249	0.0154587367209564	-24.0434016124742	18.6051635450731	0.0156084520828089	-22.8990099391754	0.0232841992766082	-24.159982041777	18.1969994944029	0.015797000254788	-23.2824443955239	0.0646499239350739	-24.2722347431601	17.8535557943739	0.0357142819409965	-23.6057785610194	0.129152921538481	-24.3885806877962
6808	0.22979000210762	4	5	0.231281116604805	0.91976300700958	0.284299876803588	0.325835354135776	0.162550641115097	5	10.8470689289949	0.107393086403991	1.97362202031426	0.103092865145714	9.83104106696528	0.152775037550229	9.47200976423358	0.319903469649035	0.0184374417907734	0.0131953687025173	0.17367464369647	0.129915161429612	9.50648459762098	0.239451921281937	1.11330368059486	0.0833969218172385	2.08012862599444	0.0837766632837035	0.780018050553796	1.6465237642196	0.13310129794968	0.596774667782096	0.112872583801235	21.1283801925281	0.157918210132033	-19.6727582527393	0.0542365409492605	-21.058941709236	19.960452042066	0.0415207029197012	-21.0347461904711	0.0221638676164366	-22.0445687741897	18.8535216576388	0.0242928400994751	-21.7511866961371	0.0178240412624938	-22.480193945011	18.3683045561671	0.017302660826424	-22.1492904918328	0.0493762393370289	-22.7175350897374	18.0081346858899	0.0435203391594987	-22.4587539137494	0.0893141692464271	-22.9032633465249
6821	0.00374999991618097	4	5	0.00443047611042857	0.778462343748894	0.0387157378302521	0.046448688242746	0.0190416686374976	5	7.48716971791318	0.0755774129987425	1.24984356072918	0.0737355251033727	8.98493833937056	0.248852996077942	9.06989091240119	0.799785704986746	0.000835064700904868	0.00228618238198071	0.0266428747381334	0.0258436348106223	8.68332221407377	0.145790311164617	0.0593754763210348	0.0558918220127726	0.845369664100011	0.0570039814571098	0.0071049367852942	0.779393240882021	0.136614745851584	0.219030885014887	0.190991033365342	16.7039690739371	0.0370682882084082	-14.7091593048027	0.0354823613405592	-14.8837607167042	15.8801147885069	0.0384598902278148	-15.5185424644243	0.0382433690652903	-15.651030234621	15.8432910493065	0.014567445839752	-15.5538521805961	0.014343926674114	-15.652563252687	15.8202505772985	0.0137806668272142	-15.5770966639728	0.0139033702837891	-15.6548159027779	15.8055220233816	0.0218766778959261	-15.591604552704	0.0220642600856727	-15.6529345959502
6826	0.0727799981832504	5	1	0.0740804150700569	0.794497423372345	0.153838621354271	0.17991677356	0.0827048222531993	5	10.1603001506819	0.132503744777534	1.79360636053986	0.13772075342688	9.71040516180088	0.270573493790276	9.77538789973993	0.186562023478603	0.0153691129223278	0.010654071564626	0.262072010147282	0.110683416676565	9.1177491766476	0.38470163735987	0.948931475488857	0.046426546281417	1.72541825782771	0.0754600307477914	0.439654374309568	1.07085713111117	0.373065969226629	0.243132641668304	-0.793854234853761	18.9940903965305	0.068097464671555	-18.7768443545586	0.0517357982947359	-20.5956097420991	17.8322341355854	0.0238411935450445	-19.9146273926313	0.0188826064444429	-21.297789680778	17.1919806547077	0.0145422346589694	-20.5006711692558	0.0141232313633963	-21.5096001966108	16.8260136718821	0.0153824136176621	-20.8636122645823	0.0209610034352374	-21.6486217915153	16.5112159118822	0.0342580331999937	-21.154084294887	0.0458978314496081	-21.7672157935024
6830	0.113969996571541	4	5	0.115320138633251	0.978227798278463	0.136502910558849	0.161031407317205	0.0716683806774688	5	9.55955138127031	0.133885455986822	1.54259491998795	0.128475863211605	9.54962088239298	0.318717697932683	9.76476382007242	0.202771246811643	0.0130184432257799	0.0119199317522553	0.164617975004482	0.102332341146718	8.92861663841819	0.385307238872029	0.631873123370466	0.063412744144165	1.32207442056499	0.0793530643629111	0.310206123315711	0.911271035984218	0.415200331421594	0.297508958150426	-0.642512159034361	20.3340598710698	0.0746571167303235	-18.4277627825956	0.0521919744099582	-19.6178712059805	19.4112738920772	0.0266579889763425	-19.3606674739565	0.0174275616900099	-20.2608025333841	18.9318983020806	0.0124264734893719	-19.7482673645825	0.0168101927310099	-20.4000503039108	18.6881396799765	0.0222596044286547	-19.9932134835915	0.0367884772184144	-20.5002964228063	18.4577645818805	0.0497891896503495	-20.1915882042318	0.0732242209456423	-20.5889832326064
6837	0.0742399990558624	4	5	0.0755415931344032	0.910902891886055	0.146194470464435	0.172045299934902	0.0770932976633649	5	9.82172906009021	0.114791843477061	1.68111562155597	0.118063597470437	9.77329420200849	0.226644609071247	9.74852258611762	0.203498761206247	0.00661868639439625	0.00622598211778832	0.134706111365198	0.0874031702887466	9.26065152911266	0.318325981565956	0.707511863286139	0.0419098247955764	1.48689460066501	0.0555672486871524	0.446125543266218	1.15129642577236	0.381181617089639	0.3029533081428	-0.61690819063608	19.231059906274	0.0501548161015919	-18.5698284328355	0.0364815269058375	-19.5329504958222	18.159997413032	0.0218988895968409	-19.6041175836115	0.0168826292156451	-20.3329066952437	17.6471158408612	0.0125866565062773	-20.0559795934692	0.0132645439785274	-20.5830721326024	17.3826183974714	0.0154259663666122	-20.3116986329567	0.0198247905578951	-20.7210266985256	17.1697728527488	0.0313378984353271	-20.497294690977	0.0430793382757588	-20.8175495639258
6838	0.0745299980044365	4	5	0.0758319720625877	0.9724332345205	0.100743213246405	0.119171743004502	0.0521024660660214	5	9.47458337058396	0.131595574903779	1.57845309087129	0.125901972973946	9.53293449679473	0.341742780570414	9.7439028705493	0.221291947866592	0.0075327623063513	0.00822972549020175	0.216041824656638	0.0986299898842281	8.93378365604727	0.38169860925757	0.680877732956466	0.0556854137617826	1.42977877148974	0.0750050875005628	0.2589645166485	0.891537152530836	0.479543174382531	0.229063239483726	-0.559486917623532	19.8049929297428	0.0682696569452284	-18.0054469228481	0.051650529051818	-19.4817866085882	18.7487973118596	0.0261414591549209	-19.0122652748747	0.0202407127823767	-20.1449118364215	18.2739237200912	0.0116261607885349	-19.4336258665324	0.0134652800813194	-20.2622088457871	18.012491118375	0.0202519166349167	-19.6933743462487	0.0277409135602587	-20.3399053976332	17.7900790996702	0.0426608321272764	-19.8933118716538	0.056165470224952	-20.4006207105294
6839	0.106700003147125	4	5	0.108040660619736	1.0677756185222	0.167041708219171	0.196138454585543	0.0889690236385744	5	9.85374077052429	0.13936499127159	1.64606476136229	0.138849925926937	9.64901273283012	0.289891147074276	9.76434772885249	0.201347001748081	0.0148749711966373	0.0131939241612799	0.181449172655219	0.109635884290922	9.0468311415575	0.389738317378453	0.739728989970034	0.0690935824050897	1.45954957016688	0.11076540835464	0.386089880734718	1.00668632054788	0.360071373585829	0.370622781588975	-0.634623303729393	19.9025530200168	0.113335257666115	-18.7239697929737	0.082934056333655	-20.0415500720358	18.9121163894165	0.0413998041675357	-19.7231990348207	0.0272489488536822	-20.7209350231641	18.3695121786861	0.0111392321220883	-20.1791723545274	0.0121772388940221	-20.9011227202174	18.0850192549458	0.018435045549651	-20.4631149489134	0.0321793975077831	-21.0236629962784	17.8221823097893	0.045866512171303	-20.6915544433233	0.0673956011951709	-21.1293235678667
6840	0.193090006709099	4	5	0.194535791873932	1.03539423241738	0.285592851406852	0.326754581151875	0.163795699040311	5	10.7435902878746	0.123782042847127	1.8758586472136	0.124577381927948	9.7513179024411	0.205420152280386	8.92496265750063	0.384817351612453	0.0116710343687934	0.0102363352153825	0.0651839955382249	0.0630189015963601	9.59878529476451	0.239403487151987	1.03479998109641	0.0508923157245908	2.15804005663082	0.0717667927480564	0.911327689290787	1.99603129593325	-0.0445817501328731	0.602446515309615	-0.0252087126157539	20.9674283610908	0.12730467545203	-19.629012233794	0.0496921165382867	-20.1049353357606	19.4230596478478	0.0314210496868527	-21.0873982431367	0.0162845172114989	-21.438642037621	18.3261272380654	0.0147162515274192	-21.7855595429582	0.0130879114613155	-22.0437427048644	17.8885171810775	0.0136662346552621	-22.122542478356	0.0283716732122093	-22.3240774974565	17.5824953590581	0.0284512175356561	-22.3559680261183	0.0508925019739347	-22.5133160933524
6842	0.0936700031161308	4	2	0.094995528459549	0.954113410159127	0.137281901642212	0.162620380216525	0.0711931414672227	5	9.33036876567024	0.114451274244115	1.38546981564823	0.108015273049838	9.41139056602308	0.277030461520532	9.77515951578673	0.193719236568877	0.0121043085477166	0.00985992680739274	0.0926947531665724	0.0760144917254001	8.81561778489438	0.320333985660186	0.430187195959621	0.0544880662174658	1.05972931818706	0.072235149995238	0.248674489786515	0.828396290619881	0.537301791263896	0.390669705610094	-0.593460627909867	19.6616177950432	0.0627859542144548	-18.5988360149577	0.046918296971841	-19.2778302682412	18.8547260439411	0.0230681575196512	-19.3957223772643	0.0169400125849947	-19.905283891592	18.5280770457103	0.012271498731632	-19.6573035656535	0.0152827995344	-20.0246714890628	18.3642979178799	0.0207701582313444	-19.8262962489139	0.0298156500936705	-20.1112767262719	18.2064584752175	0.0418957724595883	-19.9657192871974	0.0565410451807733	-20.1884624924382
6844	0.0973799973726273	5	1	0.0987093597650528	1.08124692461387	0.223919176205123	0.25820728955023	0.125290450983772	5	10.5514539145223	0.11878501009856	1.94701689009046	0.124854571678267	9.81153021669009	0.198688689503202	8.88537292750615	0.383163242077074	0.0109531939706778	0.00990725233882761	0.0822294639782736	0.0751643647723168	9.68223587147309	0.245921887646307	1.10190224884594	0.0391484545054334	2.26797230868213	0.0722169417550364	0.946281253064057	2.06371307165062	-0.0920913138857405	0.528180997731021	-0.0853082453265045	19.7924924615668	0.0600505532180566	-18.8400365831053	0.0544239956205268	-19.4639427727009	18.2047371333061	0.0220224299313225	-20.3647972656539	0.0174524346932722	-20.8145778571143	17.2949938221124	0.0130229168210697	-21.106168729348	0.00951762493761672	-21.4342491601338	16.8985589966408	0.0116313799201346	-21.4666808106242	0.0166397265520761	-21.7211821062042	16.5914081427459	0.0220637279876885	-21.7156880209102	0.0314320215541774	-21.9122438409612
6845	0.385250002145767	4	5	0.386928588151932	1.01246234430201	0.474974239349524	0.536637096162832	0.270565250647691	5	10.7594664967242	0.172636913249112	1.41039058964619	0.161292977019944	9.09308565621042	0.586978649341947	9.75529128454659	0.208488123053918	0.0332860206921531	0.0162916229392995	0.350238026229581	0.142088721521863	8.22511822318309	0.546096321234629	0.784700383910095	0.104759719158128	1.2616065354864	0.0707201890775397	0.0905282502234668	0.383253619274206	0.630207168438049	-0.192640140380275	-0.712298506155084	20.1567869208259	0.0632624180600821	-21.6797724309334	0.040026380237287	-24.1320872116497	19.674478746627	0.0346117010794045	-22.5168045101318	0.015149598764657	-24.3822951252524	18.8016344720888	0.0167832741300733	-22.941064633279	0.033401729779005	-24.3084471744433	18.5178729727162	0.0187344280242089	-23.3055410811552	0.0809241788363459	-24.3835068771764	18.2390050376608	0.0394852735715628	-23.6544745840555	0.161473424357867	-24.5111181103287
6846	0.0753199979662895	4	5	0.0766229927539825	0.990641323711911	0.150946058880577	0.17725608458246	0.0797843874742351	5	9.86253567565804	0.122496823540812	1.7237363833022	0.128785743421424	9.82917226197284	0.204467805346525	9.42060699905096	0.379168753107081	0.00183210824502279	0.00390496353759652	0.0571610905982551	0.0562061393155248	9.54197616914212	0.257829884694057	0.675437311349445	0.04736138713043	1.54942053574969	0.077210185138832	0.565289742303633	1.40752048604791	-0.136085260283538	0.587189934284972	-0.121663943401719	19.3516482283819	0.0731139126330501	-18.5335533947959	0.0537630250414851	-18.9438924892134	18.1847598347084	0.0249552977069407	-19.6237248320824	0.0184328260549144	-19.9312390528422	17.6508542708741	0.0138039056297617	-20.0812548416197	0.016123628245603	-20.3034443462789	17.4084855753121	0.0194765434481421	-20.2992732141175	0.0225834295076491	-20.4729751985271	17.2484242353704	0.0302486553006185	-20.4217744899911	0.0383694311257997	-20.5589397230519
6853	0.106179997324944	4	5	0.107520319521427	0.875228341783671	0.222244446622697	0.257199102638855	0.123139740093711	5	10.5158663614348	0.116781563451475	1.88926876857186	0.122941071807812	9.81292475551248	0.198997454776314	9.38026745795178	0.402660579899335	0.00566476595577898	0.00751962215633653	0.169762463383798	0.118767436595043	9.53165208804827	0.29063960010188	0.995472081949041	0.0459465161279494	1.97869136106029	0.059072300050382	0.669181520197674	1.55678976448124	-0.160177909037204	0.431168639561236	-0.0191313397442694	19.577168755294	0.0553778954511335	-19.204911876784	0.0408580012897452	-20.50431288596	18.1996310437026	0.0225281343213636	-20.5282874892604	0.0217413681242216	-21.4856413795386	17.4107162909065	0.0227538437724453	-21.1827430637578	0.0181453087535688	-21.8705466305254	17.0346138222076	0.0137196093577826	-21.5236868493618	0.0189288970436011	-22.058599042106	16.7439837173617	0.0291594921234194	-21.7541009976211	0.0476883902667091	-22.1726135879203
6854	0.106890000402927	4	1	0.10823117941618	0.960987723416757	0.278556684896716	0.32150211087976	0.156369213730563	5	10.6681823925998	0.112839683553286	1.82332788446999	0.118246969656611	9.7783875285223	0.222069012521661	9.59258561414617	0.303670550609521	0.00431227344764903	0.00601911326968627	0.216283675933317	0.116514673837734	9.37057305139912	0.331298573060969	0.919832038165807	0.0417418070095688	1.81953827545703	0.046602221490607	0.501437174144161	1.28165089259147	0.118476236189454	0.230881869686889	-0.303522582464181	18.821366174498	0.0415120084924612	-19.9262766937723	0.0311796004982829	-21.4721828248556	17.5530682964528	0.0219893525734162	-21.1530584188738	0.0189626647640077	-22.3215981414342	16.848446666663	0.0196849243553871	-21.7453820117644	0.0172381836203269	-22.5933591553492	16.4948922401372	0.0138462432117011	-22.0728795017608	0.0184319093396476	-22.7338764814846	16.2129302630551	0.0280733076450842	-22.3006217402363	0.0463406787245634	-22.8194627905506
6855	0.147019997239113	4	5	0.148409441113472	1.05300364195821	0.240738406675032	0.276507139722505	0.135669600964197	5	10.5876865592436	0.141484039873593	1.88648112087083	0.145172912538528	9.69436728082088	0.262971602973212	8.64884011290158	0.404304272213429	0.0186462421868161	0.0148575408897006	0.0783086176121189	0.080640603670676	9.5445630294917	0.320705895419057	1.10715703481285	0.043192449228295	2.3384242614572	0.0804868452195305	0.958973354626608	2.14428022129024	-0.0619126856884702	0.498703497649921	-0.38080875140468	20.8362944694097	0.0830625168850638	-18.9950275323046	0.0618328894134773	-19.5971624122657	19.1451632970186	0.0314999873507444	-20.5843148689296	0.0161869989706545	-21.0321927958819	18.093939494134	0.0133786128891274	-21.3310727876467	0.011309501542972	-21.6520371776269	17.6650103897893	0.0120077142188948	-21.6915914020883	0.0211778416991039	-21.9392516740302	17.3350701249919	0.0241796229907381	-21.9544291689169	0.0370094093550349	-22.1464227357999
6856	0.159339994192123	4	2	0.160744100809097	1.00433769595007	0.284165949091522	0.3279963135158	0.159364412981337	5	10.6138935654186	0.120724761703617	1.76846920238435	0.123459456659506	9.68061839897531	0.264016376875575	9.75106533844655	0.203694711648906	0.0103795550863152	0.00836888293526124	0.270155084209762	0.110023004505422	9.11307970709898	0.368224566796828	0.932200126300715	0.0491242135458648	1.74185513158555	0.0548007422191133	0.407276051531091	1.06791625528578	0.346219909034839	0.136591621506811	-0.688986265409541	19.7058707340312	0.0586775088858928	-19.9777584368612	0.0346512183111702	-21.8339660940198	18.6115603100684	0.0242813874044062	-21.1382559464837	0.0161972124404233	-22.5542248049504	17.8590062811701	0.0145054206577329	-21.7189632146715	0.0137486972132518	-22.7554221038024	17.4746628123607	0.0140964325080523	-22.0707360646582	0.0264359149358129	-22.8793104133352	17.15429254736	0.0306421117111456	-22.3446871357229	0.0558982477563759	-22.978413351161
